id_kol,nama_lengkap,username,sosial_media,jenis_kol,jumlah_followers,link_media_sosial,alamat_kol,ctr_%,engagement_rate_%,avg_likes,avg_comments,conversion_rate_%,roi_%,estimated_price_per_post_idr,partner
930375395381824,Ayuni Wibowo,kol-ayuniwibowo,instagram,ig-kol,350,https://www.instagram.com/ayuniwibowo,Tarakan,2.21,4.43,6,0,0.05,185.87,489757,influencer
628983337052729,Maya Yuliana,kol-mayayuliana,facebook,fb-kol,33975,https://www.facebook.com/mayayuliana,Probolinggo,1.51,2.89,489,34,0.27,393.97,11884271,partner exclusif
953286718542684,Agus,kol-agus,tiktok,tiktok-kol,13550,https://www.tiktok.com/@agus,Makassar,6.42,5.47,396,30,0.41,432.53,17986554,partner exclusif
554314196077889,Oki Santoso,kol-okisantoso,facebook,fb-kol,1037826,https://www.facebook.com/okisantoso,Sorong,8.15,10.43,78882,3194,3.71,71.5,263751633,partner exclusif
248146257723864,Agus,kol-agus,facebook,fb-kol,17094,https://www.facebook.com/agus,Kupang,11.81,0.74,144,7,3.42,432.28,5204948,partner exclusif
787379386221674,Andi Wijaya,kol-andiwijaya,tiktok,tiktok-kol,4228,https://www.tiktok.com/@andiwijaya,Kendari,4.22,10.7,368,16,4.53,-3.39,1282183,partner exclusif
403039545349788,Gilang,kol-gilang,tiktok,tiktok-kol,1721,https://www.tiktok.com/@gilang,Pontianak,10.25,10.43,191,13,1.12,199.5,1041915,partner exclusif
610868472874371,Lukman Saputra,kol-lukmansaputra,instagram,ig-kol,344,https://www.instagram.com/lukmansaputra,Madiun,4.82,5.44,20,1,2.77,533.63,342697,influencer
985766819438692,Eko,kol-eko,tiktok,tiktok-kol,1246816,https://www.tiktok.com/@eko,Madiun,11.04,7.72,87379,5703,1.47,598.23,210814307,partner exclusif
124389763062340,Gilang Halim,kol-gilanghalim,facebook,fb-kol,250809,https://www.facebook.com/gilanghalim,Padang,5.8,12.02,13667,805,2.66,148.36,289020392,partner exclusif
896347059340907,Meli Hasan,kol-melihasan,facebook,fb-kol,10881,https://www.facebook.com/melihasan,Semarang,4.45,1.14,122,8,0.23,177.42,22081632,partner exclusif
184161022796454,Satria Mukhlis,kol-satriamukhlis,instagram,ig-kol,3457,https://www.instagram.com/satriamukhlis,Jakarta,2.3,7.26,100,3,1.28,249.45,1163940,partner exclusif
709695453899696,Satria,kol-satria,tiktok,tiktok-kol,512,https://www.tiktok.com/@satria,Cirebon,5.94,7.36,17,1,3.85,61.75,391853,influencer
201087439549470,Intan Setiawan,kol-intansetiawan,facebook,fb-kol,204944,https://www.facebook.com/intansetiawan,Pontianak,4.01,2.99,7127,430,3.93,374.9,122543543,partner exclusif
833608043640795,Mega,kol-mega,facebook,fb-kol,72749,https://www.facebook.com/mega,Bengkulu,5.28,6.13,3826,213,4.62,528.58,5987246,partner exclusif
231142298696553,Naufal Wijaya,kol-naufalwijaya,facebook,fb-kol,27036,https://www.facebook.com/naufalwijaya,Jakarta,4.36,8.63,1643,65,0.26,210.0,18634742,partner exclusif
831562689252524,Yuli,kol-yuli,instagram,ig-kol,1166,https://www.instagram.com/yuli,Semarang,11.67,11.36,146,11,1.47,117.27,1579604,partner exclusif
757582210851614,Pandu,kol-pandu,facebook,fb-kol,25967,https://www.facebook.com/pandu,Kendari,1.84,0.91,157,7,3.03,275.76,10332525,partner exclusif
302439165817311,Oki Syahputra,kol-okisyahputra,facebook,fb-kol,3131,https://www.facebook.com/okisyahputra,Bandung,3.52,10.7,245,10,4.0,61.79,1027060,partner exclusif
969232233025382,Putri,kol-putri,facebook,fb-kol,109834,https://www.facebook.com/putri,Makassar,4.76,5.1,3752,228,2.36,-18.56,255985549,partner exclusif
345568388079678,Eko Yudha,kol-ekoyudha,facebook,fb-kol,384,https://www.facebook.com/ekoyudha,Kupang,10.31,3.08,9,0,2.04,386.73,59812,influencer
380278918623177,Nur,kol-nur,tiktok,tiktok-kol,647490,https://www.tiktok.com/@nur,Bandung,7.88,9.77,74509,3449,1.44,268.81,126105484,partner exclusif
114471973844763,Eko Nugroho,kol-ekonugroho,tiktok,tiktok-kol,48102,https://www.tiktok.com/@ekonugroho,Pontianak,2.88,2.22,542,24,4.96,113.63,3334229,partner exclusif
327911209579707,Nina Lia,kol-ninalia,facebook,fb-kol,3910,https://www.facebook.com/ninalia,Bekasi,0.77,14.14,298,10,2.91,457.14,2545294,partner exclusif
846484689123628,Yudha,kol-yudha,instagram,ig-kol,178,https://www.instagram.com/yudha,Palembang,9.79,10.89,22,1,4.42,266.79,456946,influencer
457971221597009,Maya,kol-maya,tiktok,tiktok-kol,2885,https://www.tiktok.com/@maya,Cirebon,10.48,1.15,17,1,4.02,342.66,1939661,partner exclusif
884679535623578,Pandu,kol-pandu,tiktok,tiktok-kol,99390,https://www.tiktok.com/@pandu,Sorong,11.79,8.38,8711,562,0.26,548.13,5480810,partner exclusif
233385681176822,Oki Santoso,kol-okisantoso,tiktok,tiktok-kol,783053,https://www.tiktok.com/@okisantoso,Tangerang,11.35,11.28,52981,2832,0.92,-6.69,180296021,partner exclusif
863536816469362,Ria,kol-ria,instagram,ig-kol,14454,https://www.instagram.com/ria,Jakarta,6.27,7.73,965,38,1.36,-7.1,8577085,partner exclusif
516037151389405,Vina Santoso,kol-vinasantoso,instagram,ig-kol,917194,https://www.instagram.com/vinasantoso,Mataram,5.74,11.96,57921,2405,0.78,239.38,239408779,partner exclusif
406606317258058,Tasya,kol-tasya,tiktok,tiktok-kol,7495,https://www.tiktok.com/@tasya,Bandung,5.61,10.86,426,19,4.14,428.09,1254494,partner exclusif
585592071350331,Zainal Wawan,kol-zainalwawan,tiktok,tiktok-kol,576,https://www.tiktok.com/@zainalwawan,Denpasar,1.91,14.26,44,1,3.75,297.04,109062,influencer
493375726119811,Budi Andi,kol-budiandi,facebook,fb-kol,866718,https://www.facebook.com/budiandi,Mamuju,6.02,9.65,65602,4587,2.61,461.08,233153864,partner exclusif
561755655651702,Irfan Dedi,kol-irfandedi,facebook,fb-kol,1224,https://www.facebook.com/irfandedi,Makassar,2.68,14.59,112,6,2.56,525.58,969412,partner exclusif
806312527951481,Vina Prasetyo,kol-vinaprasetyo,facebook,fb-kol,160254,https://www.facebook.com/vinaprasetyo,Malang,8.5,1.12,1217,39,0.81,188.73,237616810,partner exclusif
637924903165884,Budi,kol-budi,instagram,ig-kol,507,https://www.instagram.com/budi,Prabumulih,5.54,6.65,20,1,4.22,595.62,158427,influencer
268728468539774,Ria Maulana,kol-riamaulana,facebook,fb-kol,2044,https://www.facebook.com/riamaulana,TanjungPinang,9.35,0.21,2,0,2.53,77.25,1446272,partner exclusif
301691963555263,Fiona Firmansyah,kol-fionafirmansyah,tiktok,tiktok-kol,6564,https://www.tiktok.com/@fionafirmansyah,Padang,7.59,5.68,323,7,4.5,313.7,921322,partner exclusif
814355932246778,Fitri Clara,kol-fitriclara,facebook,fb-kol,445,https://www.facebook.com/fitriclara,Kendari,4.75,5.66,29,1,1.93,85.91,235546,influencer
655362365405888,Naufal Sulaiman,kol-naufalsulaiman,tiktok,tiktok-kol,194790,https://www.tiktok.com/@naufalsulaiman,Surabaya,5.0,8.94,20855,496,2.19,363.62,285077030,partner exclusif
523716883189114,Made,kol-made,instagram,ig-kol,17068,https://www.instagram.com/made,Lhokseumawe,7.6,3.25,547,29,2.67,598.29,12830351,partner exclusif
616046525487139,Nur Fadhil,kol-nurfadhil,tiktok,tiktok-kol,120,https://www.tiktok.com/@nurfadhil,Probolinggo,6.58,4.2,5,0,0.53,117.29,341651,influencer
193257145894554,Agus Hermawan,kol-agushermawan,instagram,ig-kol,863568,https://www.instagram.com/agushermawan,Banten,0.66,3.35,27302,1726,3.8,230.04,216067505,partner exclusif
393915046959833,Wawan Sulaiman,kol-wawansulaiman,tiktok,tiktok-kol,6061,https://www.tiktok.com/@wawansulaiman,Medan,7.75,0.72,21,1,2.14,530.9,1015376,partner exclusif
916326640443563,Lukman Yuliana,kol-lukmanyuliana,tiktok,tiktok-kol,318,https://www.tiktok.com/@lukmanyuliana,Yogyakarta,10.93,9.25,22,1,1.58,243.79,143459,influencer
218807369907496,Teguh Santoso,kol-teguhsantoso,tiktok,tiktok-kol,444342,https://www.tiktok.com/@teguhsantoso,Mataram,9.83,8.11,23425,1156,0.42,65.05,203787104,partner exclusif
636373493300308,Fiona Yuliana,kol-fionayuliana,instagram,ig-kol,20214,https://www.instagram.com/fionayuliana,Yogyakarta,6.59,3.85,527,21,3.38,323.57,8736774,partner exclusif
782881579428602,Kurniawan Setiawan,kol-kurniawansetiawan,instagram,ig-kol,8470,https://www.instagram.com/kurniawansetiawan,Binjai,3.76,7.18,615,36,1.79,67.51,2338616,partner exclusif
955885315125163,Fikri Nugroho,kol-fikrinugroho,tiktok,tiktok-kol,6486,https://www.tiktok.com/@fikrinugroho,Palu,10.5,1.22,44,3,2.61,352.54,1264285,partner exclusif
442847431850323,Naufal,kol-naufal,facebook,fb-kol,822,https://www.facebook.com/naufal,Mataram,4.0,3.55,31,2,0.26,297.37,106298,influencer
632098630056226,Farah Suryani,kol-farahsuryani,instagram,ig-kol,1339,https://www.instagram.com/farahsuryani,Probolinggo,10.88,0.98,11,1,0.15,2.9,702267,partner exclusif
883735978014576,Lia,kol-lia,facebook,fb-kol,1904,https://www.facebook.com/lia,Denpasar,9.04,13.53,241,15,2.92,251.59,2853172,partner exclusif
923029471991120,Ricky Nugroho,kol-rickynugroho,facebook,fb-kol,641,https://www.facebook.com/rickynugroho,Kupang,7.34,12.93,93,4,4.63,445.38,327411,influencer
187699761140354,Tasya Mukhlis,kol-tasyamukhlis,tiktok,tiktok-kol,216197,https://www.tiktok.com/@tasyamukhlis,Kendari,6.98,9.22,23694,1660,0.41,566.06,205688935,partner exclusif
761607125095893,Indah Halim,kol-indahhalim,instagram,ig-kol,242,https://www.instagram.com/indahhalim,Jakarta,9.97,4.83,9,1,3.78,268.1,442692,influencer
382720367434906,Yuli Prasetyo,kol-yuliprasetyo,instagram,ig-kol,152,https://www.instagram.com/yuliprasetyo,Manado,0.8,8.06,13,1,4.28,424.65,72395,influencer
494268824138123,Indah Kurnia,kol-indahkurnia,tiktok,tiktok-kol,271821,https://www.tiktok.com/@indahkurnia,Makassar,0.82,0.31,562,22,4.37,445.79,255962836,partner exclusif
421082860866938,Yudha Nugroho,kol-yudhanugroho,tiktok,tiktok-kol,10668,https://www.tiktok.com/@yudhanugroho,Jakarta,2.26,0.62,35,2,4.98,383.1,16752593,partner exclusif
901449516645557,Mega,kol-mega,instagram,ig-kol,5777,https://www.instagram.com/mega,Batam,3.26,14.63,989,22,3.35,319.06,1067778,partner exclusif
257264239178758,Satria Suryani,kol-satriasuryani,tiktok,tiktok-kol,6302,https://www.tiktok.com/@satriasuryani,Kendari,4.89,10.49,720,43,3.04,578.42,515073,partner exclusif
770325504547922,Sandi,kol-sandi,tiktok,tiktok-kol,123,https://www.tiktok.com/@sandi,Padang,11.62,12.13,17,1,3.95,449.69,489952,influencer
891112102618867,Aulia,kol-aulia,instagram,ig-kol,254,https://www.instagram.com/aulia,Mamuju,8.64,9.15,21,1,4.76,99.66,483011,influencer
478604606175457,Ria Tasya,kol-riatasya,instagram,ig-kol,193,https://www.instagram.com/riatasya,Padang,0.77,10.41,19,1,1.37,330.32,133655,influencer
866105603503005,Maya,kol-maya,facebook,fb-kol,5623,https://www.facebook.com/maya,Pekanbaru,2.28,5.72,384,27,3.97,95.02,558673,partner exclusif
445034304195072,Clara Grace,kol-claragrace,tiktok,tiktok-kol,224211,https://www.tiktok.com/@claragrace,Kendari,0.48,5.16,11962,520,4.01,427.29,62623076,partner exclusif
641083977791189,Dewi Yuliana,kol-dewiyuliana,tiktok,tiktok-kol,65219,https://www.tiktok.com/@dewiyuliana,Semarang,2.14,1.58,581,40,2.84,440.81,18858294,partner exclusif
403119209960274,Dina Putra,kol-dinaputra,instagram,ig-kol,1130,https://www.instagram.com/dinaputra,Yogyakarta,0.74,14.68,176,12,1.47,467.64,1052577,partner exclusif
635962365331163,Farah Fadhil,kol-farahfadhil,tiktok,tiktok-kol,786,https://www.tiktok.com/@farahfadhil,Sorong,2.27,9.69,52,1,4.62,271.6,91367,influencer
230053252850554,Dedi,kol-dedi,instagram,ig-kol,1872856,https://www.instagram.com/dedi,Depok,8.47,11.04,215420,15746,1.28,324.72,251184263,partner exclusif
892244951553418,Rian Pratama,kol-rianpratama,tiktok,tiktok-kol,5447,https://www.tiktok.com/@rianpratama,Malang,8.87,11.51,719,48,4.71,104.99,1036273,partner exclusif
153779456057502,Rian Rendy,kol-rianrendy,instagram,ig-kol,89512,https://www.instagram.com/rianrendy,Medan,8.94,13.02,8012,318,4.39,452.04,3066382,partner exclusif
954700735808949,Ayuni Hasan,kol-ayunihasan,tiktok,tiktok-kol,4505,https://www.tiktok.com/@ayunihasan,Probolinggo,9.06,9.49,452,13,2.48,558.97,2940968,partner exclusif
108365325793912,Nina Saputra,kol-ninasaputra,facebook,fb-kol,323120,https://www.facebook.com/ninasaputra,Jambi,11.67,7.82,23940,837,0.6,40.0,156167506,partner exclusif
410018787505965,Rian Hidayat,kol-rianhidayat,tiktok,tiktok-kol,1565,https://www.tiktok.com/@rianhidayat,Tasikmalaya,4.99,6.81,75,4,2.99,155.7,1646463,partner exclusif
613929021079535,Siti Syahputra,kol-sitisyahputra,instagram,ig-kol,403,https://www.instagram.com/sitisyahputra,Mataram,6.42,7.61,14,1,1.63,64.28,169223,influencer
140055407719179,Dewi,kol-dewi,instagram,ig-kol,3076,https://www.instagram.com/dewi,Pontianak,0.31,10.05,344,9,0.17,268.08,1225165,partner exclusif
379311498280630,Dewi Kusuma,kol-dewikusuma,tiktok,tiktok-kol,65553,https://www.tiktok.com/@dewikusuma,Pekanbaru,3.25,8.08,3705,185,2.15,445.89,10529223,partner exclusif
297714939587336,Ratna,kol-ratna,tiktok,tiktok-kol,1400748,https://www.tiktok.com/@ratna,Probolinggo,3.78,12.71,108170,4433,4.81,31.51,245027047,partner exclusif
340102049835991,Maya,kol-maya,tiktok,tiktok-kol,1298594,https://www.tiktok.com/@maya,Tarakan,7.49,6.74,104876,7461,2.22,510.88,169720261,partner exclusif
427335196228717,Erna Wibowo,kol-ernawibowo,instagram,ig-kol,170,https://www.instagram.com/ernawibowo,Mamuju,8.74,13.2,23,1,4.74,73.51,226306,influencer
851055404273010,Tasya Mukhlis,kol-tasyamukhlis,tiktok,tiktok-kol,19262,https://www.tiktok.com/@tasyamukhlis,Prabumulih,5.62,0.24,43,1,1.13,399.84,12646906,partner exclusif
750941783920614,Dedi,kol-dedi,tiktok,tiktok-kol,66631,https://www.tiktok.com/@dedi,Tarakan,3.42,12.07,4417,317,0.6,228.9,13433930,partner exclusif
875078781937997,Rian Putra,kol-rianputra,tiktok,tiktok-kol,1086195,https://www.tiktok.com/@rianputra,Lhokseumawe,2.6,13.8,116899,3157,0.54,407.71,78097302,partner exclusif
411415847475021,Rina,kol-rina,facebook,fb-kol,10165,https://www.facebook.com/rina,Pontianak,6.33,13.04,1507,87,0.39,574.09,14432871,partner exclusif
924113244880756,Rina Mukhlis,kol-rinamukhlis,facebook,fb-kol,15925,https://www.facebook.com/rinamukhlis,Mamuju,9.37,7.16,1218,34,1.02,349.35,22732644,partner exclusif
283096758260863,Ayuni Nasution,kol-ayuninasution,facebook,fb-kol,137,https://www.facebook.com/ayuninasution,Yogyakarta,2.12,4.0,6,0,3.84,112.24,257230,influencer
409239967818766,Ria,kol-ria,instagram,ig-kol,99481,https://www.instagram.com/ria,Tangerang,11.28,14.16,6643,155,0.59,232.07,13005656,partner exclusif
801937779647286,Satria Mukhlis,kol-satriamukhlis,instagram,ig-kol,14625,https://www.instagram.com/satriamukhlis,BandaAceh,2.72,0.35,58,4,3.01,481.88,3519096,partner exclusif
587814537817993,Nina Setiawan,kol-ninasetiawan,tiktok,tiktok-kol,103,https://www.tiktok.com/@ninasetiawan,Batam,0.3,1.95,2,0,2.11,456.6,131510,influencer
270227832740014,Bayu Kurnia,kol-bayukurnia,facebook,fb-kol,13831,https://www.facebook.com/bayukurnia,Sorong,1.27,5.56,403,29,3.2,452.7,23084271,partner exclusif
320148853410537,Ricky Lukman,kol-rickylukman,instagram,ig-kol,176190,https://www.instagram.com/rickylukman,BandaAceh,5.82,14.92,26343,1287,3.62,114.24,286282176,partner exclusif
719879259463184,Meli,kol-meli,instagram,ig-kol,631,https://www.instagram.com/meli,Cirebon,6.24,4.64,13,1,1.26,-13.62,392204,influencer
872305874579384,Ria Syahputra,kol-riasyahputra,facebook,fb-kol,96665,https://www.facebook.com/riasyahputra,Samarinda,9.59,7.85,8718,694,2.96,124.93,4930533,partner exclusif
340708511248420,Tasya Wibowo,kol-tasyawibowo,facebook,fb-kol,66450,https://www.facebook.com/tasyawibowo,Mataram,3.93,6.86,4510,226,4.41,289.88,14374983,partner exclusif
271832845011452,Dedi Ahmad,kol-dediahmad,tiktok,tiktok-kol,188610,https://www.tiktok.com/@dediahmad,Palu,10.05,12.49,21696,1072,3.04,580.6,82234709,partner exclusif
504004802941803,Dedi Santoso,kol-dedisantoso,facebook,fb-kol,5987,https://www.facebook.com/dedisantoso,Padang,11.54,8.62,433,11,4.9,145.01,2167322,partner exclusif
224990257730866,Budi Wibowo,kol-budiwibowo,tiktok,tiktok-kol,623,https://www.tiktok.com/@budiwibowo,Jambi,10.04,2.92,21,1,1.13,50.14,473802,influencer
826278087468416,Rina,kol-rina,facebook,fb-kol,927,https://www.facebook.com/rina,Bogor,5.6,2.54,24,1,4.31,79.24,350203,influencer
978000719851797,Intan,kol-intan,facebook,fb-kol,49549,https://www.facebook.com/intan,Batam,4.55,6.9,1369,98,2.18,485.96,17049101,partner exclusif
113089839182337,Farah,kol-farah,instagram,ig-kol,1301,https://www.instagram.com/farah,Yogyakarta,6.91,0.71,5,0,1.75,99.31,1365242,partner exclusif
414053756187708,Fikri,kol-fikri,facebook,fb-kol,300288,https://www.facebook.com/fikri,Balikpapan,3.49,11.79,31829,2079,1.24,522.59,183131701,partner exclusif
145200172024675,Naufal,kol-naufal,instagram,ig-kol,2221,https://www.instagram.com/naufal,Malang,10.51,9.1,102,2,0.72,579.53,2183964,partner exclusif
633810618205689,Lukman Hartono,kol-lukmanhartono,tiktok,tiktok-kol,269,https://www.tiktok.com/@lukmanhartono,Prabumulih,4.53,10.89,15,1,4.75,273.54,129243,influencer
162608456261621,Erna Pratama,kol-ernapratama,tiktok,tiktok-kol,519,https://www.tiktok.com/@ernapratama,Depok,1.36,5.44,16,1,0.06,38.33,160039,influencer
740435987594089,Pandu,kol-pandu,instagram,ig-kol,50380,https://www.instagram.com/pandu,Kupang,8.14,10.57,4429,118,0.91,555.16,3249096,partner exclusif
276744172467398,Joko,kol-joko,instagram,ig-kol,1346292,https://www.instagram.com/joko,Probolinggo,3.37,13.27,119132,5981,3.92,435.85,128135823,partner exclusif
794517860972225,Ratna Suryani,kol-ratnasuryani,facebook,fb-kol,4843,https://www.facebook.com/ratnasuryani,Bekasi,6.71,2.75,146,3,0.54,93.68,2201775,partner exclusif
931086020702326,Iwan Hartono,kol-iwanhartono,facebook,fb-kol,6247,https://www.facebook.com/iwanhartono,Medan,2.13,10.47,282,13,0.01,549.51,1937350,partner exclusif
503497809832590,Dedi Hermawan,kol-dedihermawan,tiktok,tiktok-kol,236,https://www.tiktok.com/@dedihermawan,Sorong,7.14,5.86,6,0,4.83,557.69,125270,influencer
196204120382911,Nina Vina,kol-ninavina,tiktok,tiktok-kol,8178,https://www.tiktok.com/@ninavina,Bogor,5.16,2.37,112,3,4.92,529.36,2221202,partner exclusif
988848150086516,Meli,kol-meli,instagram,ig-kol,1231328,https://www.instagram.com/meli,Tarakan,10.74,11.33,102901,6334,3.95,354.73,121669376,partner exclusif
532591873281506,Gilang Mukhlis,kol-gilangmukhlis,tiktok,tiktok-kol,8227,https://www.tiktok.com/@gilangmukhlis,Malang,3.27,4.16,347,10,1.35,245.61,1906103,partner exclusif
720727680740604,Eko,kol-eko,instagram,ig-kol,187,https://www.instagram.com/eko,Jayapura,0.24,14.37,24,1,4.37,368.01,214077,influencer
824463258906803,Ratna Ramadhan,kol-ratnaramadhan,instagram,ig-kol,14888,https://www.instagram.com/ratnaramadhan,Mataram,10.89,4.08,346,8,3.64,31.06,18145539,partner exclusif
422480822245236,Budi Sulaiman,kol-budisulaiman,facebook,fb-kol,522,https://www.facebook.com/budisulaiman,Madiun,10.13,0.36,2,0,3.49,382.88,489158,influencer
674642768042438,Agus,kol-agus,tiktok,tiktok-kol,22748,https://www.tiktok.com/@agus,Makassar,1.71,11.08,1856,136,2.38,336.27,12435817,partner exclusif
165775470310075,Nur Nasution,kol-nurnasution,instagram,ig-kol,272740,https://www.instagram.com/nurnasution,Sorong,7.69,12.75,37385,2176,2.86,66.18,88322976,partner exclusif
217977207958324,Oki Suryani,kol-okisuryani,facebook,fb-kol,31654,https://www.facebook.com/okisuryani,Batam,9.22,7.73,2184,132,2.84,312.63,8359926,partner exclusif
602764031684026,Fitri Hartono,kol-fitrihartono,facebook,fb-kol,34950,https://www.facebook.com/fitrihartono,Mamuju,8.27,10.04,4134,104,3.86,573.74,13149775,partner exclusif
714806922185879,Hendra Ruslan,kol-hendraruslan,facebook,fb-kol,156139,https://www.facebook.com/hendraruslan,Sorong,3.41,11.84,19400,1200,3.92,410.12,65450370,partner exclusif
599424006068844,Lukman,kol-lukman,facebook,fb-kol,914710,https://www.facebook.com/lukman,Bogor,7.93,13.54,114345,2926,0.02,562.48,49900798,partner exclusif
569916604096783,Teguh,kol-teguh,facebook,fb-kol,552595,https://www.facebook.com/teguh,Tangerang,3.62,4.63,21012,1369,0.16,507.41,270695365,partner exclusif
946822836635840,Dedi,kol-dedi,tiktok,tiktok-kol,117,https://www.tiktok.com/@dedi,Yogyakarta,0.49,2.18,1,0,2.29,374.07,471771,influencer
521954872370923,Agus,kol-agus,facebook,fb-kol,1004333,https://www.facebook.com/agus,Pontianak,1.8,2.6,28764,946,2.99,343.05,108864659,partner exclusif
798828513744527,Sandi,kol-sandi,tiktok,tiktok-kol,3263,https://www.tiktok.com/@sandi,Padang,2.75,11.51,227,15,3.5,485.39,2040218,partner exclusif
438986179151951,Maya,kol-maya,tiktok,tiktok-kol,6924,https://www.tiktok.com/@maya,Depok,4.64,12.14,743,43,2.65,155.9,809078,partner exclusif
969527783574194,Vina Hermawan,kol-vinahermawan,facebook,fb-kol,32304,https://www.facebook.com/vinahermawan,Lhokseumawe,2.21,13.41,3039,240,4.54,567.75,8178117,partner exclusif
951100026643879,Rina Nugroho,kol-rinanugroho,tiktok,tiktok-kol,162,https://www.tiktok.com/@rinanugroho,Malang,11.38,12.15,22,2,0.49,104.09,326761,influencer
265155683179193,Ratna,kol-ratna,tiktok,tiktok-kol,555869,https://www.tiktok.com/@ratna,BandaAceh,8.8,8.55,27289,739,1.03,483.15,291130209,partner exclusif
495979909358062,Budi,kol-budi,tiktok,tiktok-kol,136,https://www.tiktok.com/@budi,Tarakan,11.2,14.9,15,1,0.52,564.83,342919,influencer
373273964680041,Naufal,kol-naufal,facebook,fb-kol,7113,https://www.facebook.com/naufal,Jakarta,4.07,7.31,523,31,3.67,577.42,1717940,partner exclusif
601420212924502,Rian,kol-rian,tiktok,tiktok-kol,935,https://www.tiktok.com/@rian,Lhokseumawe,1.13,8.72,76,6,0.74,186.79,376114,influencer
170409573426850,Siti Mukhlis,kol-sitimukhlis,instagram,ig-kol,530515,https://www.instagram.com/sitimukhlis,BandaAceh,9.32,4.87,11692,913,0.04,498.9,247016983,partner exclusif
942833613680258,Nur Putra,kol-nurputra,tiktok,tiktok-kol,40013,https://www.tiktok.com/@nurputra,BandaAceh,0.97,11.96,3862,157,2.73,29.01,6202307,partner exclusif
802377705953966,Zainal Syahputra,kol-zainalsyahputra,instagram,ig-kol,319,https://www.instagram.com/zainalsyahputra,Makassar,3.39,0.47,2,0,3.94,318.48,143433,influencer
222710192855074,Yudha Mukhlis,kol-yudhamukhlis,tiktok,tiktok-kol,449,https://www.tiktok.com/@yudhamukhlis,TanjungPinang,3.93,9.2,28,2,1.92,409.07,421874,influencer
118131323013115,Pandu,kol-pandu,instagram,ig-kol,1854996,https://www.instagram.com/pandu,Pontianak,0.61,2.69,59043,3716,3.0,361.38,176476786,partner exclusif
727905879807278,Ani Hermawan,kol-anihermawan,facebook,fb-kol,77859,https://www.facebook.com/anihermawan,Denpasar,1.99,0.47,213,16,3.39,275.15,12148173,partner exclusif
491373145423438,Ratna Putra,kol-ratnaputra,instagram,ig-kol,588057,https://www.instagram.com/ratnaputra,Jakarta,5.88,5.93,25336,1833,0.91,182.56,226824230,partner exclusif
650201182030212,Nina Utama,kol-ninautama,tiktok,tiktok-kol,7354,https://www.tiktok.com/@ninautama,Jakarta,0.2,0.85,62,5,0.45,372.64,1615608,partner exclusif
184999622690256,Tasya Hermawan,kol-tasyahermawan,facebook,fb-kol,37126,https://www.facebook.com/tasyahermawan,Palu,2.85,1.86,635,20,1.97,10.71,20899482,partner exclusif
887348561443409,Grace Nugroho,kol-gracenugroho,tiktok,tiktok-kol,343,https://www.tiktok.com/@gracenugroho,Manado,0.29,8.5,28,2,1.75,197.24,160814,influencer
239330960279483,Rina,kol-rina,instagram,ig-kol,21386,https://www.instagram.com/rina,Surabaya,0.46,0.36,58,3,3.79,539.11,16626623,partner exclusif
973086940719065,Kurniawan,kol-kurniawan,instagram,ig-kol,359,https://www.instagram.com/kurniawan,Cirebon,3.14,1.31,3,0,2.22,144.52,422063,influencer
653934799688028,Vina,kol-vina,facebook,fb-kol,5499,https://www.facebook.com/vina,Pekanbaru,2.66,5.09,310,16,0.98,179.81,2575744,partner exclusif
294215121389386,Satria Saputra,kol-satriasaputra,facebook,fb-kol,3531,https://www.facebook.com/satriasaputra,Depok,5.92,3.41,130,4,3.54,413.13,1392134,partner exclusif
629062752226658,Fitri Ruslan,kol-fitriruslan,tiktok,tiktok-kol,47318,https://www.tiktok.com/@fitriruslan,Surabaya,8.54,3.51,1375,55,0.71,64.73,9119016,partner exclusif
660520732261797,Iwan,kol-iwan,instagram,ig-kol,509993,https://www.instagram.com/iwan,Palu,4.01,4.18,14361,1060,0.3,554.11,198735429,partner exclusif
708050306153608,Andi Hermawan,kol-andihermawan,instagram,ig-kol,10186,https://www.instagram.com/andihermawan,Kupang,2.52,1.32,149,8,4.8,572.06,16482475,partner exclusif
439841824863884,Ayuni,kol-ayuni,tiktok,tiktok-kol,726933,https://www.tiktok.com/@ayuni,Sorong,3.32,10.2,81179,3929,3.8,293.93,254795586,partner exclusif
787850574563385,Vina,kol-vina,instagram,ig-kol,1411,https://www.instagram.com/vina,Batam,7.18,9.76,78,4,1.1,343.99,2893827,partner exclusif
695669329206147,Bayu,kol-bayu,instagram,ig-kol,1887,https://www.instagram.com/bayu,Madiun,1.62,11.23,250,9,1.91,61.07,1158289,partner exclusif
705519255435805,Bayu,kol-bayu,facebook,fb-kol,105799,https://www.facebook.com/bayu,Prabumulih,3.72,7.57,4310,316,3.19,191.42,272548573,partner exclusif
165665716206913,Clara Prasetyo,kol-claraprasetyo,tiktok,tiktok-kol,100397,https://www.tiktok.com/@claraprasetyo,Tasikmalaya,3.14,9.71,7025,338,4.9,351.66,170502015,partner exclusif
936533783914203,Budi Gilang,kol-budigilang,tiktok,tiktok-kol,6227,https://www.tiktok.com/@budigilang,Bengkulu,4.67,2.16,64,3,4.51,434.12,2624697,partner exclusif
827542182599078,Putri,kol-putri,facebook,fb-kol,479708,https://www.facebook.com/putri,Pekanbaru,3.56,1.05,2302,99,1.28,46.04,119019565,partner exclusif
